# generato da scripts/build_liste_nomi.py — non modificare a mano
Augelli	0
Augello	0
Augugliaro	0
August	0
Augusti	0
Augustin	0
Augustini	0
Augusto	0
Aukrust	0
Auletta	0
Aulicino	0
Aune	0
Aureli	0
Aurelia	0
Aurelio	0
Auria	0
Auricchio	0
Auriemma	0
Aurigemma	0
Aurilia	0
Aurilio	0
Aurora	1
Aust	0
Austin	0
Austoni	0
Auteri	0
Auterio	0
Autero	0
Autieri	0
Autiero	0
Autuori	0
Avagliano	0
Avaldi	0
Avalli	1
Avallone	0
Avancini	0
Avantaggiato	0
Avanti	1
Avanzati	1
Avanzi	1
Avanzini	0
Avanzino	1
Avanzo	1
Avati	0
Avegno	0
Avella	0
Avellini	0
Avellino	0
Avellone	0
Aveni	0
Avenia	0
Aventino	0
Aversa	0
Aversana	0
Aversano	0
Avery	0
Avesani	0
Avesano	0
Aveta	0
Aveto	0
Avidano	0
Avigliano	0
Avita	0
Avitabile	0
Avogadri	0
Avogadro	0
Avogari	0
Avogaro	0
Avoglio	0
Avola	0
Avoli	0
Avolio	0
Avondo	0
Avossa	0
Avramescu	0
Avramov	0
Avramović	0
Axia	0
Ayala	0
Ayassa	0
Ayasse	0
Aymar	0
Aymerich	0
Aysan	0
Azara	0
Azarov	0
Azeem	0
Azeglio	0
Azimi	0
Aznar	0
Azuaje-Fidalgo	0
Azumi	0
Azzali	0
Azzalin	0
Azzalini	0
Azzara	0
Azzari	0
Azzario	0
Azzarita	0
Azzariti	0
Azzarito	0
Azzaro	0
Azzi	0
Azzia	0
Azzimonti	0
Azzinari	0
Azzini	0
Azzino	0
Azzo	0
Azzolina	0
Azzolini	0
Azzoni	0
Azzopardi	0
Azzopardo	0
Açıkgöz	0
Ažman	0
Babajed	0
Babare	0
Babbaro	0
Babbi	1
Babbo	1
Babel	0
Babenko	0
Babi	0
Babka	0
Babkin	0
Babkina	0
Babo	0
Babusci	0
Babuscio	0
Bacall	0
Baccalario	0
Baccalini	0
Baccarani	0
Baccari	0
Baccaro	0
Bacceliere	0
Baccelieri	0
Bacchetti	0
Bacchi	0
Bacchiega	0
Bacchilega	0
Bacchin	0
Bacchini	0
Bacchino	0
Bacchis	0
Bacci	0
Baccigalupi	0
Baccigaluppi	0
Baccilieri	0
Baccini	0
Baccino	0
Bacciocchi	0
Bacciottini	0
Bacco	0
Baceliere	0
Bacelieri	0
Bach	0
Bachi	1
Bachin	0
Bachini	0
Bachirev	0
Bachis	0
Bacigalupi	0
Bacigalupo	0
Bacigaluppi	0
Bacigaluppo	0
Bacon	0
Bacri	0
Badalamenti	0
Badalati	0
Badalato	0
Badalucchi	0
Badalucco	0
Badanai	0
Badaracco	0
Badeaux	0
Badessa	0
Badessi	0
Badesso	0
Badi	1
Badia	0
Badiale	0
Badiali	0
Badini	0
Badino	1
Badiola	0
Badjura	0
Bado	1
Badolati	0
Badolato	0
Baduena	0
Bae	0
Baek	0
Baffa	0
Baffi	1
Baffo	1
Bagaglia	0
Bagardi	0
Bagat	0
Bagatini	0
Bagato	0
Bagatto	0
Baggi	0
Baggini	0
Baggio	0
Baggott	0
Bagiacchi	0
Bagiacci	0
Bagini	0
Bagli	0
Bagliere	0
Baglieri	0
